Date,Open,High,Low,Close,Volume
2023-02-07,256.8365100018553,264.9596833184109,256.3928775401285,263.766845703125,50841400
2023-02-08,269.32691636772705,272.83644463233827,262.4359915860572,262.9486389160156,54686000
2023-02-09,269.91839443489016,270.09586548485,259.074338660027,259.8827209472656,42375100
2023-02-10,257.82233704503284,260.3460419984489,256.9646756854259,259.3700866699219,25818500
2023-02-13,263.8457494327517,270.7070708383824,263.36267558183107,267.47357177734375,44630900
2023-02-14,268.8044350556066,271.0718164649217,265.462479844074,268.3115234375,37047900
2023-02-15,265.1786386975915,267.56042713277947,263.06367836748143,266.16693115234375,28922400
2023-02-16,260.9289122518514,263.6170684118951,258.83373748128383,259.080810546875,29603600
2023-02-17,256.353187887054,257.0449744918586,253.00286207251324,255.0387420654297,30000100
2023-02-21,251.50064459163792,252.49882956241458,248.64448017176653,249.7118377685547,28397400
2023-02-22,251.11521061323398,251.36228371157756,247.40911413808047,248.56541442871094,22491100
2023-02-23,252.56800633290572,253.83301941352858,247.54747907162016,251.78726196289062,29219100
2023-02-24,247.0335726329855,248.061390084126,245.19534818294116,246.30223083496094,24990900
2023-02-27,249.50429183822752,249.86007768532565,246.47022710323162,247.23121643066406,21190000
2023-02-28,246.15396941536753,248.54563496218861,245.8179385738017,246.49986267089844,22491000
2023-03-01,247.82418758618283,247.99219547832234,242.9123733342906,243.3867645263672,27565300
2023-03-02,243.66349405268303,248.4567031409892,242.73449678455881,248.17010498046875,24808200
2023-03-03,249.23746529673986,252.6273010246519,248.44682835269168,252.30116271972656,30760100
2023-03-06,253.42781981773317,257.074621286195,252.98309124161128,253.8626708984375,24109800
2023-03-07,253.29932207269297,254.6730629423365,250.42340274024323,251.17449951171875,21473200
2023-03-08,251.0657979056001,251.55994411198662,247.8736176347839,250.7297821044922,17340200
2023-03-09,252.82499049081292,256.5211947296128,248.63462492987537,249.365966796875,26653400
2023-03-10,248.14046478211728,249.83043639013906,244.70121135303546,245.6796112060547,28333900
2023-03-13,244.50353391448687,254.8904966977046,242.85308741484508,250.94720458984375,33339700
2023-03-14,253.74410615468815,258.01353710723185,252.86452640939288,257.73681640625,33620300
2023-03-15,256.9362384900456,263.3601383269954,256.175234129854,262.3323059082031,46028000
2023-03-16,262.1050450791024,273.32217096899916,260.19764779549115,272.9664001464844,54768800
2023-03-17,275.0022535970872,280.0128731564177,273.08496392323167,276.1585388183594,69527400
2023-03-20,273.7372355058801,274.2313816981109,266.6907059790225,269.0428466796875,43466600
2023-03-21,271.6618041232448,271.78039437878203,266.3645414803663,270.5746765136719,34558700
2023-03-22,270.1991017639513,277.7496692166077,268.9933839828832,269.10211181640625,34873300
2023-03-23,274.6859919056584,277.7694593661803,271.9780803825599,274.4092712402344,36610900
2023-03-24,273.99415641297026,277.3444818946622,272.0571118875511,277.2851867675781,28172000
2023-03-27,277.216016428125,278.16476868117957,272.29430944987837,273.1442565917969,26840200
2023-03-28,272.5611622638693,272.907070626819,268.86492827620003,272.0077209472656,21878600
2023-03-29,275.69408060364697,277.84858127900503,275.15053176664406,277.2259521484375,25087000
2023-03-30,280.9024028858548,281.12969087020423,278.1845983681142,280.7244873046875,25053400
2023-03-31,280.4082093381978,285.88332743733775,279.68674503922614,284.9246826171875,32766000
2023-04-03,283.16553918700936,284.8950509578395,280.625650536812,283.86724853515625,24883300
2023-04-04,283.8672427757896,287.0495455759631,282.32550901275306,283.81781005859375,25824300
2023-04-05,282.5033478056465,283.7881156761329,279.60765872997627,281.0110168457031,22064800
2023-04-06,279.89427808168153,288.6604267163318,278.7281003051399,288.1860656738281,29770300
2023-04-10,285.82403757054965,286.20948608485304,281.37672175481214,286.001953125,23103000
2023-04-11,282.4045033256641,282.6318213951424,278.342636757392,279.5186767578125,27276600
2023-04-12,281.4558494626019,283.6498601744716,278.65896459966257,280.1710510253906,27403400
2023-04-13,280.26985785555445,286.5059809263727,279.85479190805535,286.4466857910156,24222700
2023-04-14,283.6398949429174,285.102578429595,280.3686497868866,282.78997802734375,20987900
2023-04-17,286.53559844143535,288.1860599632145,282.8097470792477,285.4188232421875,23836200
2023-04-18,288.15641361552906,288.3441915786889,283.649802820274,284.9938659667969,20161800
2023-04-19,282.6416858870802,285.66585770534033,281.2086802463004,285.0729064941406,17150300
2023-04-20,281.9103979818356,285.64614192659434,281.74237500874233,282.76031494140625,23244400
2023-04-21,281.6732094559867,282.9184372953077,279.7460273289992,282.4144287109375,21676400
2023-04-24,278.78739116811533,281.613923031025,275.45685070526025,278.47113037109375,26611000
2023-04-25,276.23766968823895,278.3031975686893,272.1461239152682,272.195556640625,45772200
2023-04-26,293.2263720733904,296.06276648342504,289.30284997302255,291.91192626953125,64599200
2023-04-27,292.5049129439014,301.6268629688768,291.7933411848966,301.26116943359375,46462600
2023-04-28,300.45079975619313,305.313181758953,299.7589829715952,303.6627502441406,36446700
2023-05-01,303.37613145742563,304.9870529599761,301.57743197848635,301.9826354980469,21294100
2023-05-02,304.15687424171966,305.56023253950076,300.3519425251245,301.8343811035156,26404400
2023-05-03,303.03019183729066,304.9968839385234,300.52981342868287,300.836181640625,22360800
2023-05-04,302.654650513031,304.15687424171966,299.84790375717876,301.8343811035156,22519900
2023-05-05,302.1407566650698,308.3175842249828,300.7077206070536,307.0130310058594,28181200
2023-05-08,306.4990909089478,306.5682786073071,302.5063816361032,305.0364074707031,21318600
2023-05-09,304.3940541021987,306.41017900931524,302.7238375613472,303.40576171875,21340800
2023-05-10,305.00679362622475,309.33551913497405,304.0679339486666,308.6535949707031,30078000
2023-05-11,306.46947718467413,307.47752456810366,302.67443801375725,306.4793395996094,31680200
2023-05-12,306.91418030853436,307.01301557658405,303.01044358303034,305.3526916503906,19758100
2023-05-15,305.48117380823203,306.27179563030506,303.98884269675824,305.8369445800781,16336500
2023-05-16,306.2026288446316,310.0372082802476,306.2026288446316,308.09027099609375,26730300
2023-05-17,309.30856169396895,311.42811529944015,307.77334147841214,311.0022277832031,24315000
2023-05-18,311.5271371805845,315.9940892563625,310.72487278122253,315.4790344238281,27276000
2023-05-19,313.71605052107276,315.7068705773405,313.3495877741671,315.30078125,27529500
2023-05-22,315.5582620679478,319.5101589916986,314.9738985543114,318.1136169433594,24115700
2023-05-23,316.97463243869504,319.63895309105976,312.24026890432543,312.25018310546875,30797200
2023-05-24,311.7252716557699,313.47836251731655,309.6254859860035,310.8536682128906,23384900
2023-05-25,320.15400426445484,323.77906571553723,316.94494635500257,322.8084411621094,43301700
2023-05-26,320.92651114339685,330.21696341059334,320.78786346653936,329.71185302734375,36630600
2023-05-30,332.0295219072872,332.5346323101817,327.36446719111603,328.0478820800781,29503100
2023-05-31,329.1176126779077,332.7327598283146,324.20494438066066,325.2548522949219,45950600
2023-06-01,322.8183098642624,330.34575802929066,321.6198703059028,329.4048156738281,26773900
2023-06-02,331.0588308446281,334.27780227393265,329.37504908342737,332.1978454589844,25864000
2023-06-05,332.01959980215526,335.32770863638024,331.46494863391524,332.73272705078125,21307100
2023-06-06,332.1285343379018,332.16816091446213,328.9987299927299,330.4942932128906,20396200
2023-06-07,328.4836668761198,331.2965492163988,319.4210297516655,320.2926330566406,40717100
2023-06-08,320.8473190217766,323.52155397708674,320.2629554303146,322.15472412109375,23277700
2023-06-09,321.8872716614954,326.8395360593828,321.3128222908786,323.67010498046875,22514900
2023-06-12,325.4429929609564,328.9294064320918,322.0556610489692,328.6817932128906,24260300
2023-06-13,331.276723943133,333.76276995379703,327.2356901270681,331.09844970703125,22951300
2023-06-14,331.14802600242376,335.8031668219288,329.63263424224004,334.119384765625,26003800
2023-06-15,334.2580374540881,346.5000201258912,333.98071186617017,344.7766418457031,38899100
2023-06-16,347.9659294244376,348.1144913181814,338.6853903384707,339.0617370605469,46533600
2023-06-20,336.07055105279954,338.8140945408577,332.6534766609504,334.82257080078125,26375400
2023-06-21,333.1586279175574,334.50565954191836,328.8996926559012,330.3754577636719,25117800
2023-06-22,330.93007791099234,336.8727945890814,330.15752595188957,336.4667053222656,23556800
2023-06-23,331.16780017787306,334.7334364805384,330.2665146841005,331.8215026855469,23084700
2023-06-26,330.53391261798856,332.90107911378817,325.3538335456442,325.4627990722656,21520600
2023-06-27,328.69167493399317,332.9407262096922,326.1561180048572,331.3758239746094,24354100
2023-06-28,331.46497434217594,334.7532852562256,330.62308332380087,332.64361572265625,20259500
2023-06-29,331.5144764531128,332.90110444594006,329.4444335519952,331.8512268066406,16997000
2023-06-30,334.52544647437924,339.457912495545,333.98070950325166,337.288818359375,26823800
2023-07-03,335.95173922670995,337.6454053113863,333.3567573285136,334.76318359375,12508700
2023-07-05,331.8908475050992,338.3882158931357,331.53429898164217,334.921630859375,18172400
2023-07-06,334.07974170855914,339.715420969576,332.29693862905634,338.0118408203125,28161200
2023-07-07,336.0804758758577,338.5268956794347,333.7826179578779,334.0005187988281,21185300
2023-07-10,331.4054997613337,332.02948983674327,324.4624162367325,328.66192626953125,32791400
2023-07-11,327.89932574174094,329.68212882278476,323.8780894951588,329.2958679199219,26698200
2023-07-12,333.3864046724959,338.3881790141758,332.46529086106267,333.9806823730469,29995300
2023-07-13,336.3182006553372,340.4582867243055,335.7833475999937,339.38861083984375,20567200
2023-07-14,344.27150949901875,348.07484489314555,341.0228252940631,341.9439392089844,28302200
2023-07-17,342.37971947776464,343.67721023838425,338.93296305007567,342.42926025390625,20363900
2023-07-18,342.52833139960944,363.27833285321776,338.9033001910976,356.05792236328125,64872700
2023-07-19,358.296305493276,358.99951852793055,349.07519221229313,351.6899719238281,39732900
2023-07-20,350.1944264067728,354.5524129634767,342.0727008308343,343.5583801269531,33778400
2023-07-21,345.81658641586546,346.95560108186373,336.5855591365474,340.4879455566406,69368900
2023-07-24,342.54811066312493,343.60790242498234,339.0418992495234,341.8151550292969,26678100
2023-07-25,343.7960724907673,348.53046610664666,341.7755704500152,347.629150390625,41637700
2023-07-26,338.1802329285032,341.37940660442746,329.92974353183325,334.5452575683594,58383700
2023-07-27,337.2294217432514,338.07128254592004,325.9085218735574,327.5625915527344,39635300
2023-07-28,330.4844161030748,336.76388355146514,329.9891896775593,335.1395263671875,28484900
2023-07-31,333.70340456072967,334.47595661412794,330.17736442656246,332.71295166015625,25446000
2023-08-01,331.98989152352914,335.3079145994224,330.51412645691516,333.12890625,18311900
2023-08-02,330.4448025861883,330.4448025861883,323.2441907298132,324.3733215332031,27761300
2023-08-03,322.88764877038903,326.73061089869867,322.8381382153617,323.5413513183594,18253700
2023-08-04,328.7115284052016,331.9404146800853,324.11581222926327,324.6506652832031,23727700
2023-08-07,325.2350564596622,327.94888808809054,324.3931653393444,326.95843505859375,17741500
2023-08-08,323.83848009609824,325.61139929629394,319.91629497400135,322.9371643066406,22327600
2023-08-09,323.35319764278375,323.9870718559741,317.9849289915396,319.1536865234375,22373300
2023-08-10,322.9073886235591,325.1260232958197,318.1136010305219,319.8468933105469,20113700
2023-08-11,317.20244233807273,319.3319099399625,316.16244870025037,317.9452819824219,24342600
2023-08-14,318.32165608941676,320.96614827322367,317.0241350473059,320.94635009765625,18836100
2023-08-15,319.91624002484946,321.9862826566875,317.8362831930663,318.787109375,16966300
2023-08-16,318.4099838577641,322.00303980474337,317.4174339950027,318.0129699707031,20698900
2023-08-17,318.15196244602345,319.47204052274776,313.85420429467075,314.51922607421875,21257200
2023-08-18,312.1469672271528,316.0080003686974,309.22886848244724,314.1221618652344,24744800
2023-08-21,315.5613799214978,320.3653177643715,314.67802626845435,319.4819641113281,24040000
2023-08-22,323.0749772225445,323.6506428097153,319.06506733428176,320.0576171875,16102000
2023-08-23,321.4075108925649,326.7474341180107,321.0501771832044,324.5638122558594,21166400
2023-08-24,330.37022875329023,330.4992650822259,317.5762464491013,317.586181640625,23281400
2023-08-25,319.07497064726016,322.93597343961756,316.4248494762423,320.57373046875,21684100
2023-08-28,323.23378029292417,323.72012001528066,319.3231315513597,321.28839111328125,14808500
2023-08-29,319.4819682043406,326.52907858648393,319.4819682043406,325.96331787109375,19284600
2023-08-30,326.2213529731364,327.3528439834004,324.0178912266055,326.3404541015625,15222100
2023-08-31,326.7474505986263,328.44470250559414,324.3454664291076,325.31817626953125,26411000
2023-09-01,328.84170749618374,329.51663416376573,324.3454576259209,326.2114562988281,14931200
2023-09-05,326.5489125750725,332.3553354676578,326.211449248575,331.06500244140625,18553900
2023-09-06,330.896299377364,331.96823997039854,327.72012749614623,330.4000244140625,17535800
2023-09-07,328.821841531212,330.59848391724927,326.5786692234345,327.4521179199219,18381000
2023-09-08,327.63075126510944,333.65553566294614,327.00544006105446,331.77960205078125,19530100
2023-09-11,334.72753568209174,335.8987676444886,332.9310226945376,335.4223327636719,16583300
2023-09-12,333.3180933022371,334.2808678550751,329.01043064743953,329.2982482910156,17565500
2023-09-13,328.84169307680645,334.3404278056004,328.7027518467352,333.5563049316406,16544400
2023-09-14,336.6232649865156,338.32051669539555,334.06249978171803,336.1766357421875,20267000
2023-09-15,334.4098919181567,334.886296436382,327.1940354869695,327.7597961425781,37666900
2023-09-18,325.35780653645503,327.93844202859395,323.92853242666166,326.6084289550781,16834200
2023-09-19,323.7399729978764,326.9359844806258,322.0923367387979,326.20147705078125,16505900
2023-09-20,327.0551251743694,327.1345158381711,318.1221761308396,318.3802185058594,21436500
2023-09-21,316.88149752342133,322.9261229084786,312.65322516639594,317.14947509765625,35529500
2023-09-22,318.9261420525861,319.05517838639133,313.7946457271685,314.64825439453125,21447900
2023-09-25,314.2313818472295,315.303352744876,312.65323107756916,315.17431640625,17836000
2023-09-26,312.7822284176501,313.5266407797813,307.7102831060834,309.81451416015625,26297600
2023-09-27,309.97328576967465,311.9583853398684,307.38274536987524,310.45965576171875,19410100
2023-09-28,308.6730634321639,313.12963278777187,307.1445584955253,311.3033447265625,19683600
2023-09-29,315.3827132151793,317.08990016000627,312.6333610493002,313.3976135253906,24140300
