Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2020-02-10,175.94306408796697,180.9842425463389,175.62679035046133,180.85006713867188,35844300,73.59471884010038,75.17149956935405,73.4935839944387,75.16053771972656,38302000,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800
2020-02-11,182.71895944996538,182.76688237616003,175.8664051008235,176.76730346679688,53159900,75.39020550159178,76.21771113263144,75.00061892772216,75.23028564453125,34852000,78.61726222427434,78.69014299849893,77.42925370559163,77.64790344238281,94323200
2020-02-12,177.85988062301797,178.11865272773713,174.28505257970104,177.0260772705078,47062900,75.51923806383654,75.74043633057408,75.16103948219266,75.65724182128906,31042000,78.09979998299478,79.49673857196723,78.09979998299478,79.49188232421875,113730400
2020-02-13,175.46384562901176,178.48279929548104,175.26257522670397,176.06764221191406,35295800,75.22729680616945,76.02191687395778,74.92837735428414,75.39618682861328,22914000,78.76061799356015,79.25379778682812,78.55654436332367,78.92581939697266,94747600
2020-02-14,175.62678908987152,177.6969364710373,175.05174327598462,177.63943481445312,23149500,75.45297562350825,75.72797967828164,75.00559231326048,75.66221618652344,23198000,78.89422750170591,79.19548537647773,78.43506373229454,78.94525146484375,80113600
2020-02-18,177.88861986541076,179.8916723025023,177.7831952832468,179.44122314453125,27792200,75.4435174707526,76.25158520613671,75.27761496690005,75.69759368896484,25642000,76.6154064405797,77.68194237472869,76.43319703704242,77.4997329711914,152531200
2020-02-19,180.72900861894217,180.8443260647039,179.20099380672679,179.9794158935547,29997500,76.08418918563441,76.2605518097851,75.77431549389932,75.96810913085938,22746000,77.74268368353454,78.85294816427883,77.74268368353454,78.62214660644531,93984000
2020-02-20,179.66228525759675,179.95059354720846,174.04033959802783,177.2309112548828,36862400,75.67616412195946,76.07770834757048,74.94132496189518,75.57553100585938,25962000,78.38161204782077,78.87235994111728,77.3077882481259,77.81554412841797,100566000
2020-02-21,176.02960602817643,176.34674362106733,170.34038314351054,171.62814331054688,48572600,74.95726817378268,75.27462206552566,73.6574832677561,73.90508270263672,42520000,77.40740945099631,77.85200453086176,75.43469023560293,76.05419921875,129554000
2020-02-24,161.2299766331264,167.7456767995482,156.86694717034356,164.2283477783203,68311100,70.89549627943762,71.55959279941615,70.08543687850549,70.736572265625,49560000,72.21807572698077,73.89925662389693,70.2672211186261,72.44158172607422,222195200
2020-02-25,167.40930958556814,168.0243604342089,161.11463962065454,161.51828002929688,68073300,71.29156773137504,71.58300697779833,68.77170303202607,69.06563568115234,51580000,73.11457407172517,73.4984253446428,69.51411393117301,69.98785400390625,230673600
2020-02-26,163.09430181431364,166.50590253105713,161.65277542787055,163.53636169433594,56206100,69.49707216060908,70.42819845561333,68.57889939705458,69.27238464355469,49776000,69.6112788668062,72.3687159357965,69.6039907873723,71.09810638427734,198054800
2020-02-27,156.95342393492467,160.51879152940356,151.82157807180735,152.01377868652344,93174900,67.7115398365822,68.2226873655206,65.4746460468317,65.51001739501953,62290000,68.29206427905802,69.48249718862714,66.31448195414389,66.45053100585938,320605600
2020-02-28,146.46868337834238,157.32818426013188,146.07466267677088,155.69444274902344,97012700,63.48536091019855,66.88005259105421,63.18146225933805,66.72063446044922,80198000,62.5002450361747,67.6385477294233,62.28401969410227,66.41166687011719,426510000
2020-03-02,158.86585117062074,166.1791972611615,155.98279775249378,166.05426025390625,71030800,67.32544584408515,69.1229231286208,66.02067405586332,69.06563568115234,55430000,68.57874117120816,73.23358365974926,67.47090889947629,72.59463500976562,341397200
2020-03-03,167.02489408023763,168.17811249023427,155.93474062191686,158.09703063964844,71677000,69.63158149075487,70.15518082920593,66.22193708069483,66.6444091796875,56602000,73.77537535235231,73.85554422696504,69.43392644246603,70.28910064697266,319475600
2020-03-04,161.92188658435023,164.04572760800113,159.16375565999914,163.90158081054688,49814400,67.7025750397975,68.88927512353104,66.60854135808763,68.83049011230469,47598000,72.01885240878119,73.70975307414847,71.21470241659885,73.54940795898438,219178400
2020-03-05,159.57701179632636,164.2091100591823,159.23104479488734,159.78843688964844,47817300,67.03449374191095,67.4370414491301,64.84692814514692,65.50055694580078,54380000,71.79536491446169,72.77443652965138,70.79686089078,71.16371154785156,187572800
2020-03-06,156.27110427662237,156.75161317426108,149.9187760632798,155.2716522216797,72821100,63.26815022542305,64.90222218354712,62.63345001724397,64.55299377441406,64640000,68.51072660724627,70.65351068690394,68.32366098027373,70.21863555908203,226176800
2020-03-09,145.11369611606975,151.60056663781458,144.15267826099642,144.74850463867188,70419300,60.03038682352592,62.4102598340368,59.68563589792192,60.56993103027344,69252000,64.0769619398227,67.56080421303677,63.8947525693777,64.6648941040039,286744800
2020-03-10,151.99458397518742,154.75270046321984,146.632102707775,154.64698791503906,65354400,62.49296104143068,63.56208346017073,60.5061600095972,63.52820587158203,54872000,67.33000755448958,69.58940069608109,65.44231380372885,69.32215881347656,285290000
2020-03-11,151.00470551771284,151.55247794381205,145.25780950853476,147.64114379882812,56371600,62.18806372644597,62.61949838943698,59.34187890099212,60.32630920410156,54732000,67.39075287348057,68.3212322165363,66.04725520576122,66.9145736694336,255598800
2020-03-12,139.6358698988859,147.48738247584436,133.17783000579516,133.6391143798828,93226400,55.92825665674984,59.22281313910036,55.22331167410478,55.37675476074219,94326000,62.179564104958686,65.595382309111,60.25057338022047,60.30644989013672,418474000
2020-03-13,141.7501248669071,155.59839482240943,135.244030284054,152.63845825195312,92727400,58.537298689662194,60.500682240290445,55.413620095234876,60.494205474853516,79400000,64.35393335429514,68.00540938687315,61.4531554433298,67.53166198730469,370732000
2020-03-16,134.54251632556364,143.528040245752,129.73742645679351,130.14105224609375,87905900,54.283712845056364,57.06662365270183,53.16128264317409,53.456214904785156,96520000,58.78074955113587,62.942409574296256,58.30700586985522,58.84391784667969,322423600
2020-03-17,134.54250494398482,141.7501391374126,129.73741548169966,140.8563995361328,81059800,54.335030213703156,56.09664189269421,52.26553273663821,55.70107650756836,83194000,60.13152411847769,62.585274902506356,57.91828734590941,61.4312858581543,324056000
2020-03-18,132.62045825492916,140.30860076246128,129.7566292767845,134.92689514160156,81593200,52.80557808968981,55.04994075985991,51.66271785644401,54.36243438720703,93044000,58.25112721326127,60.73646220887165,57.60731848961155,59.927452087402344,300233600
2020-03-19,137.20450930513633,144.29681038197006,133.58146825448165,137.1468505859375,85922700,54.2144668514263,57.42233951228538,52.58686790234642,55.38273239135742,74064000,60.10237727632101,61.42643149656511,58.941096340460845,59.46828842163086,271857200
2020-03-20,140.30860213500836,141.3657276057224,130.5638819979439,131.9958038330078,84866200,56.34075556015403,56.71838820983278,52.91318233474506,53.21757888793945,82878000,60.05135066055668,61.18105103531312,55.391651251345145,55.69290542602539,401693200
2020-03-23,131.66904640145253,135.09028216260245,127.35408576927402,130.67919921875,78975200,52.62771969397402,53.152816591676384,50.2612982120029,52.5161247253418,83672000,55.4110887106565,55.51312552059559,51.65271619613283,54.50975799560547,336752800
2020-03-24,138.14627541117162,143.76823405001198,135.7629559482489,142.55734252929688,82516700,54.99962362416185,56.46182182723558,54.125290704013324,56.29642105102539,72468000,57.42268223950284,60.175259212076874,56.92221437304566,59.97847366333008,287531200
2020-03-25,143.10516447039487,148.3138791995687,138.80941372067977,141.19273376464844,75638200,56.025897922286106,57.1014970074779,53.95490673143392,54.88204574584961,90324000,60.918673260526354,62.74076717659394,59.35167323412014,59.648067474365234,303602000
2020-03-26,142.61505112150758,150.55306839535243,142.58622175749838,150.02450561523438,64568100,55.53468295067127,58.3624334086797,54.4042821365031,57.935977935791016,76562000,59.89101945054789,62.8452385376804,59.852147220004845,62.78693389892578,252087200
2020-03-27,145.83443861874218,148.85203366488764,143.3838405065235,143.86434936523438,57042300,56.169876906455066,57.344619150620744,55.00061558660406,55.31248474121094,62794000,61.40455808271416,62.162547880502984,60.01976760326953,60.187400817871094,204216800
2020-03-30,146.49752053360095,154.33942741433336,144.16224021616355,153.9838409423828,63420300,56.427448914724714,57.34213242939722,54.726115836178145,57.10847854614258,58736000,60.91624540312953,62.07752630082117,60.59069513800199,61.905033111572266,167976400
2020-03-31,153.1862262392483,158.3565065196979,150.4569392995181,151.56211853027344,77927200,57.2290415631662,58.458083824910496,56.630708544990256,57.88765335083008,65228000,62.09696014187927,63.77085317683828,61.2223536075195,61.7786979675293,197002000
2020-04-01,147.03570983964678,151.60054396865544,144.94069826756362,146.18040466308594,57969900,55.99700615531,56.267027211100036,54.47701502016982,54.90596008300781,51970000,59.886146267819704,60.42548629953478,58.09563671171014,58.528079986572266,176218400
2020-04-02,145.9401565886654,149.41903616280743,144.498629958854,149.20761108398438,49630700,54.80134294224164,55.93573095399749,54.45908540949232,55.6497688293457,56410000,58.38960582657782,59.558174794508744,57.55387149331358,59.50472640991211,165934000
2020-04-03,149.05387076911316,151.2449902406123,146.2573053743948,147.8333740234375,41243300,55.53418339732919,55.73744511904495,53.55984186349984,54.43765640258789,51374000,58.98725744365528,59.691798977456195,58.05677432512775,58.64956283569336,129880000
2020-04-06,154.07034329801456,160.00942482020582,151.43714988681106,158.82737731933594,67111700,56.44538540428317,59.32245290132051,56.04682865790388,58.94581985473633,63320000,60.95510622630932,63.92147268414862,60.58583124007948,63.7659912109375,201820400
2020-04-07,162.9789741791482,163.3729949215459,156.89573090268775,157.1167755126953,62769000,60.630706908970595,60.818529302753255,58.64988857565713,58.9144287109375,61620000,65.7897242394517,66.0083814059181,62.92296656617655,63.02743148803711,202887200
2020-04-08,159.21181424407922,160.17283202644026,157.12640741603184,158.69287109375,48318200,59.937719869279775,60.52558895059071,58.98367788811864,60.132015228271484,40334000,63.83158830415397,64.95642874150907,63.464745123474984,64.6406021118164,168895200
2020-04-09,159.87489631554834,160.8455188598333,156.96301401872788,158.70245361328125,51385100,60.688996669217964,60.87880693991357,59.40564692717376,60.110591888427734,54028000,65.27953725570406,65.6123718043816,64.30775408800689,65.10704040527344,161834800
2020-04-13,157.94327497482155,159.11571781701875,155.97318563086938,159.05804443359375,41905300,59.858012475342434,60.50666206471668,58.90297462683948,60.301902770996094,38702000,65.18480321625717,66.49428496270015,64.58229481333173,66.38495635986328,131022800
2020-04-14,162.41203624195256,166.97687158011396,161.45101827602386,166.92881774902344,52874300,61.774562412002986,63.557098207629274,61.205123992561546,63.03300094604492,63358000,68.02483698264969,70.02914021517418,67.55108961658726,69.73760223388672,194994800
2020-04-15,164.52624878856957,166.80387100644435,162.64266206246032,165.17974853515625,40940800,62.100379324447886,63.52521443511321,61.477138918727164,62.63793182373047,42236000,68.6078945262973,69.56266976998216,68.17788311628567,69.10107421875,131154400
2020-04-16,167.50537096016433,170.36919930819315,166.15993751899526,170.1385498046875,50479600,63.12815206658485,63.4380295511721,61.68638004984677,62.644405364990234,57896000,69.81777971437695,70.01699709120813,68.59576238272669,69.650146484375,157125200
2020-04-17,172.50269702932061,172.98320593469478,169.01419768383448,171.63778686523438,52765600,63.85352392139879,64.26702585267132,63.071359495228606,63.71901321411133,51050000,69.1642493049272,69.71330925617515,67.26197929396938,68.705078125,215250000
2020-04-20,169.74459923455495,171.7819525244728,168.16853043851157,168.2357940673828,36669600,63.26516046997255,63.610409325792794,62.59508889587213,62.82973861694336,35292000,67.52680120844859,68.43298447365049,67.25955929365115,67.27899169921875,130015200
2020-04-21,166.7365576820753,166.8999289183992,159.63463803076337,161.27798461914062,56203700,61.91107055121359,62.274252134815505,60.03237905796215,60.38908767700195,49648000,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600
2020-04-22,164.70884098189208,167.21709803903636,164.16106845840687,166.7558135986328,34620200,61.831356188881415,63.76285379905656,61.6365629106537,62.693233489990234,46296000,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400
2020-04-23,167.32279565012405,168.23575955042696,164.2475418819616,164.73765563964844,32790800,63.05840710504225,64.17486233966723,62.798849973013944,63.32892608642578,34202000,67.02147169938918,68.44999451020912,66.77852584487202,66.81739807128906,124814400
2020-04-24,165.35268168564207,167.75522562426636,164.05531675716367,167.74562072753906,34277600,62.52334827139177,63.65474872324669,61.97533562043183,63.599449157714844,37402000,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200
2020-04-27,169.70614623279397,170.00405943343674,166.54440381646228,167.26516723632812,33194400,64.36666167637333,64.47128575857568,63.02452695217412,63.313480377197266,44186000,68.4621332593315,69.12780988807344,68.01268939638848,68.79497528076172,117087600
2020-04-28,168.74512715666359,168.8220103472533,162.78681919367008,163.19044494628906,34392700,63.92826076316737,64.00597434812428,61.296797284828486,61.406898498535156,80700000,69.2589956509729,69.44120502793687,67.58753452748297,67.67984771728516,112004800
2020-04-29,166.46752011094134,170.7536516893431,165.17975965744625,170.51339721679688,51286600,67.00708958197549,67.76185314940159,66.0968912581043,66.8666000366211,108358000,69.17397162378809,70.37412466532922,68.9698980080844,69.9028091430664,137280800
2020-04-30,172.9831966008177,173.36759783878819,169.36015554387865,172.2239990234375,53875900,66.32755376233852,67.25618653997351,65.83633067228381,67.09178161621094,55842000,70.44456848623724,71.55483267240312,70.05342927151027,71.37747955322266,183064000
2020-05-01,168.946909691343,171.6761963608096,167.22667984642874,167.76486206054688,39370500,65.9653682187632,67.327435005306,65.24647767611364,65.62808990478516,48872000,69.54325391781421,72.64081369930636,69.44607705455206,70.22836303710938,240616800
2020-05-04,167.68800474201882,172.02218983251336,167.0249000997815,171.86842346191406,30372900,65.17025470993144,65.98430505914773,64.56644077311196,65.90608215332031,30806000,70.25266368795357,71.35077640125569,69.56026644411233,71.22201538085938,133568000
2020-05-05,173.57897437329308,176.49085619524442,172.88704060728847,173.71351623535156,36839200,66.6334510131675,68.30289816133721,66.51040006859995,67.20736694335938,39666000,71.68361276106978,73.12671192169056,71.53784374617595,72.29097747802734,147751200
2020-05-06,174.982103889913,177.01945671345928,174.5496488594011,175.42416381835938,32139300,67.65475045457835,68.18731999160298,67.01357346407988,67.02851867675781,31732000,72.99550014695852,73.67088924059446,72.60921717678971,73.03680419921875,142333600
2020-05-07,176.9906282994726,177.355819718458,175.46261367366495,176.44285583496094,28316000,67.81964616153778,68.55149783447298,67.38273056836054,68.21670532226562,30652000,73.66605209456404,74.13979953948817,73.36236973605371,73.7923812866211,115215200
2020-05-08,177.7690822207656,177.78830668415628,176.21223795740684,177.48077392578125,30877800,68.84145089097197,69.57977176792713,68.35272114857746,68.96699523925781,33326000,74.45498205466502,75.60235253123315,74.12611582186314,75.54875946044922,133838400
2020-05-11,176.01039952269213,180.20043760579955,175.7221059215348,179.46046447753906,30892700,68.59085382808611,70.52085390400352,68.52658789517999,69.92601013183594,32718000,75.05423265334322,77.23447930915694,74.8447297976167,76.73753356933594,145946400
2020-05-12,179.51812984134412,179.74876473080528,175.19354969633085,175.39535522460938,32038200,70.15667635511844,70.46106910899933,68.47726333946302,68.5106430053711,33918000,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200
2020-05-13,175.43377223314513,176.8752986859007,169.65804686083334,172.742919921875,44711500,68.55946518600065,69.01631280049347,66.16065982402091,67.17298889160156,40368000,76.0408185360767,76.96651614439345,73.86300300940239,74.9446029663086,200622400
2020-05-14,170.6190750081344,173.64628954381212,168.83158151002837,173.49252319335938,41873900,66.43516917592565,67.6233591363203,65.92601332371991,67.59795379638672,36660000,74.17970399208137,75.4659301717339,73.45376288745526,75.405029296875,158929200
2020-05-15,172.07982586326366,179.76796741177247,170.10013176075725,176.02000427246094,46610400,67.16951023215769,68.48075120129604,66.70817751319369,68.405029296875,41544000,73.16631782805874,75.00552140799118,73.13220976726306,74.95923614501953,166348400
2020-05-18,178.50906421234333,178.941519308597,176.78884872672316,177.70181274414062,35264500,67.83310426795741,69.38647134899308,67.46543379437955,69.00884246826172,47094000,76.28931972489806,77.100516197736,75.59504818699047,76.7253646850586,135178400
2020-05-19,177.81714468720787,179.3259498613547,176.33718354153314,176.4717254638672,26799100,69.02378631792969,69.37301472678409,68.43990439308666,68.47178649902344,31586000,76.74241206985262,77.59258592543456,76.25033566486115,76.2820053100586,101729600
2020-05-20,178.10034855827877,179.10259890620947,177.26193918832047,178.91949462890625,31261300,69.20711846144812,70.34648942602318,69.12043471161293,70.20350646972656,38262000,77.14434774630136,77.83618073277223,77.10537029765943,77.76554107666016,111504800
2020-05-21,178.66889496946857,179.89279069458814,176.63549966284896,176.77041625976562,29119500,70.29467493775918,70.56718559705264,69.46767107075028,70.08344268798828,30894000,77.62669752734837,78.1699360459229,76.94704163415062,77.18577575683594,102688800
2020-05-22,176.53917488501926,177.76307085844945,175.9127647184689,176.84754943847656,20826900,69.94145276179594,70.59408566129582,69.5453894587064,70.40676879882812,28544000,76.92266727646846,77.76554065972839,76.82035797924657,77.6827163696289,81803200
2020-05-26,179.57476148365575,179.72895607432056,174.52501363023026,174.9779510498047,36073600,71.83758241160733,71.99451473967798,70.71365837687964,70.81179809570312,44590000,78.80573295034046,78.98599716300203,77.10050843518626,77.15653991699219,125522000
2020-05-27,173.65769549211936,175.3827163805027,170.1884051232216,175.20924377441406,39517100,70.74355032318083,71.01008594637463,69.4781408664338,70.75749969482422,31684000,77.01279937336761,77.63885459900591,76.26980437953092,77.49269104003906,112945200
2020-05-28,174.17809045190768,177.46427641241405,173.83115996077782,174.81411743164062,33810200,69.74716011851211,71.96213022057283,69.70132864220743,70.65586853027344,35170000,77.16628904335452,78.79112789153655,76.88858487945744,77.52682495117188,133560800
2020-05-29,176.09585969748247,177.5799571910535,173.86009651242588,176.59698486328125,42130400,70.76497540351438,71.5770341183726,70.54328300946989,71.4171142578125,37044000,77.77040626057638,78.2332513575919,77.09318892472729,77.45128631591797,153532400
2020-06-01,175.9127354089803,176.35604121767523,174.87195859776168,176.1922149658203,22622400,71.02751975128714,71.81865051858213,70.85713217916667,71.48435974121094,25162000,77.40501742967564,78.52559509330818,77.2734694490876,78.40379333496094,80791200
2020-06-02,177.56068974659897,178.2834605325417,174.76598192287744,178.1967315673828,30794600,71.49084500180538,71.88940175563248,70.82376092965848,71.85502624511719,23442000,78.1357992778337,78.79109309176542,77.69243925610543,78.76673126220703,87642800
2020-06-03,178.10998265626392,179.18931553686178,176.91499646359657,178.63037109375,27311000,71.87445322824456,72.18881201214307,71.32245340395113,71.70257568359375,27732000,79.08830002003492,79.46345142907931,78.5133919900797,79.20035552978516,104491200
2020-06-04,177.60884865927022,179.09293129607974,175.68146020871885,176.27894592285156,28761800,71.5795202176529,71.80570529874512,70.04657922341435,70.45957946777344,26982000,79.02255640324537,79.3221840014377,78.14314375256639,78.51829528808594,87560400
2020-06-05,175.98979827431197,180.9142753340134,175.40194433042103,180.4035186767578,39893600,70.52632996829688,72.05379744790729,70.12677742503232,71.74092864990234,42642000,78.76918784562754,80.81545561938624,78.73995661708915,80.75455474853516,137250400
2020-06-08,179.18928535575293,181.7045275737063,177.74374418922355,181.52142333984375,33211600,71.05642003198895,72.1883108306279,70.96674115496965,72.14048767089844,33878000,80.45005239746396,81.26612557402613,79.73629595752215,81.23201751708984,95654400
2020-06-09,181.174511905674,183.77648333782605,180.46137289486805,182.90916442871094,29783900,72.0009911440297,73.12491517312255,71.85750646676351,72.34175109863281,33624000,80.9104694123917,84.19180139437105,80.87879976817435,83.79716491699219,147712400
2020-06-10,184.19088705487718,191.31258698759532,184.07523374539045,189.69357299804688,43872300,72.81155785167783,73.37252026786717,72.45535093641756,72.9704818725586,31762000,84.74966951984509,86.42322463912983,84.30874771009022,85.95307159423828,166651600
2020-06-11,186.1182987144717,188.6528049128067,179.31461880294734,179.50735473632812,52854700,71.79125797713891,72.31785251100503,69.66795814990309,69.84182739257812,47144000,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400
2020-06-12,183.62228212873202,184.7594489047927,178.4568807486335,180.9239501953125,43373600,71.0354895960037,71.46643014655847,69.03972605596952,70.39083099365234,36676000,83.97499574044802,84.72529122191342,81.41715908416947,82.5328598022461,200146000
2020-06-15,177.87867602828004,183.89213309037913,177.32936327959314,182.08038330078125,32770200,69.22355465173395,70.99263883796326,69.1094662895663,70.78041076660156,30468000,81.1808627446549,84.20885233004024,81.01764513591078,83.55355834960938,138808800
2020-06-16,185.88699285187658,188.47933287043355,184.5089170618289,186.5423126220703,42556700,72.18831722451682,72.59534244597486,71.19143497162956,72.0622787475586,30648000,85.61688084344807,86.04075597292817,83.97499569346722,85.76791381835938,165428800
2020-06-17,187.94930031690117,189.19247421290913,186.6579534691849,187.18798828125,25687800,72.3846018167284,72.84592690407887,71.49731538830102,72.36466979980469,30610000,86.5157952019366,86.5766960865549,85.5267654304704,85.64856719970703,114406400
2020-06-18,186.95669650338084,189.35630063367583,186.95669650338084,189.19247436523438,23061600,72.23066449155408,72.38609927120109,71.05442451064926,71.44700622558594,34862000,85.604692813634,86.10164595385577,85.07120064123144,85.68264770507812,96820400
2020-06-19,191.38005223286672,192.05463531856003,187.31326101007625,188.06494140625,44441100,71.73993996264775,71.96412575466351,70.69372946412412,70.97471618652344,52784000,86.3915640130157,86.85927865218603,84.07976133589831,85.19303131103516,264476000
2020-06-22,188.68169020111512,193.47125178638683,188.1420237754181,193.2881622314453,32818900,70.9931425733491,72.28545481473795,70.70319331740173,72.27100372314453,29442000,85.58764039041641,87.56569933419068,85.5413551373912,87.4219741821289,135445200
