Date,Open,High,Low,Close,Volume
2023-02-17,150.99479052920876,151.6390024643119,149.50813364230373,151.19300842285156,59144100
2023-02-21,148.8638959311259,149.95411695272674,147.08982549385345,147.15919494628906,58867200
2023-02-22,147.54572027637772,148.61611493809133,145.8509400709552,147.5853729248047,51011300
2023-02-23,148.75487896664254,149.00265510528632,145.93024005993672,148.07101440429688,48394200
2023-02-24,145.80135816697728,145.88064832791278,144.4237237572079,145.40492248535156,55469600
2023-02-27,146.39604828262136,147.84305234351663,146.13835144102467,146.6041717529297,44998500
2023-02-28,145.74189568165605,147.75383627455793,145.5238515178197,146.09869384765625,50547000
2023-03-01,145.52386270219765,145.92029841797654,143.72004541238144,144.0173797607422,55479000
2023-03-02,143.0956567800384,145.40493182531964,142.61991578386647,144.61204528808594,52238100
2023-03-03,146.72310034368257,149.7657983517578,146.01942463285462,149.68650817871094,70732300
2023-03-06,152.42194098250997,154.90962273726373,152.09488983458962,152.4615936279297,87558000
2023-03-07,152.33275997963113,152.65982628230532,149.7856292559754,150.25144958496094,56182000
2023-03-08,151.4506679888601,152.104800552819,150.47938986613707,151.5101318359375,47204800
2023-03-09,152.19402446390868,153.16530276621975,148.89364423339313,149.2504425048828,53833600
2023-03-10,148.8738114378205,149.59731347786158,146.29693372600934,147.17901611328125,68572400
2023-03-13,146.49515855764437,151.77774753166398,146.38613645412596,149.13150024414062,84457100
2023-03-14,149.9342758651321,152.03541240200406,148.76477990534212,151.2326202392578,73695900
2023-03-15,149.84508307563596,151.8867558074207,148.5863761992532,151.6290740966797,77167900
2023-03-16,150.80646037730506,155.06821263966182,150.29108181642482,154.46363830566406,76161100
2023-03-17,154.69157989251337,155.34571244010942,152.90758890954837,153.62118530273438,98944600
2023-03-20,153.69057212608058,156.41610932466375,152.77874273681294,155.9998321533203,73641400
2023-03-21,155.9205571770909,157.98204109629864,155.14748180357108,157.8631134033203,73938300
2023-03-22,157.88295021864405,160.6976833752444,156.40619906612653,156.426025390625,75701800
2023-03-23,157.41710347423285,160.11290847752753,156.2773244142001,157.51620483398438,67622100
2023-03-24,157.44685878169065,158.91368918214428,156.4458486981132,158.82449340820312,59196500
2023-03-27,158.51726169320153,159.3398802717359,156.46566804738902,156.8720245361328,52390300
2023-03-28,156.56478033051607,157.08015890910474,154.5924769153983,156.24761962890625,45992200
2023-03-29,157.95231889750627,159.6173823169816,157.9325076961592,159.33987426757812,51305700
2023-03-30,160.09309198521143,161.0247325377752,159.83541028637475,160.91571044921875,49501700
2023-03-31,160.99501220511618,163.53223722356282,160.46972804690907,163.43312072753906,68749800
2023-04-03,162.80874098907415,164.81076119711048,162.759182739299,164.69183349609375,56976200
2023-04-04,165.11801932417455,165.35587473056947,163.64126814290196,164.15664672851562,46278300
2023-04-05,163.27453103673446,163.5817709560874,160.36068191775178,162.30323791503906,51511700
2023-04-06,160.98510790466275,163.4926163777719,160.55894019900367,163.19528198242188,45390100
2023-04-10,159.98407924224205,160.58865356445312,158.65600290264854,160.58865356445312,47716900
2023-04-11,160.90581330889393,160.9157189090824,159.08216962961518,159.36959838867188,47644200
2023-04-12,159.7858591607215,160.6183832614872,158.35866634623534,158.6758270263672,50133100
2023-04-13,160.1922314364538,164.32513554824666,159.98409282917345,164.08726501464844,68445600
2023-04-14,163.12589186720774,164.8405136022097,162.362752263478,163.74038696289062,49386500
2023-04-17,163.62142359967223,163.91875794761413,162.57085534359018,163.7601776123047,41516200
2023-04-18,164.62244721163532,165.92079155848967,164.17643813231942,164.98915100097656,49923000
2023-04-19,164.32513190006836,166.66413916449648,164.06743504696098,166.13885498046875,47720200
2023-04-20,164.6125558769993,166.37672081756503,164.0872716600362,165.16757202148438,52456400
2023-04-21,163.58179491237593,164.9693351136413,163.0267788318698,163.55206298828125,58337300
2023-04-24,163.53221719810315,164.12688585531714,162.43209076839383,163.85928344726562,41949600
2023-04-25,163.72055320726747,164.83058539726287,162.2735339969769,162.3131866455078,48714100
2023-04-26,161.60946791600787,163.80972071511513,161.35178623723965,162.30323791503906,45498800
2023-04-27,163.72055333888554,167.06057063521666,163.72055333888554,166.9119110107422,64902300
2023-04-28,166.9912068392812,168.33910959802364,166.3866324741896,168.1706085205078,55209200
2023-05-01,167.77416566961222,168.93375609993646,167.13985940542491,168.08140563964844,52472900
2023-05-02,168.57695592218053,168.8346527635164,166.0496364953305,167.04074096679688,48425700
2023-05-03,167.99221651388285,169.39958312064851,165.67303556145444,165.96044921875,65136000
2023-05-04,163.42321284611648,165.5540813733989,162.84837044792107,164.31520080566406,81235400
2023-05-05,169.45902904213452,172.74950296676494,169.24098486047572,172.0260009765625,113316400
2023-05-08,170.9457036748566,172.3035271533145,170.5789998411912,171.95663452148438,55962800
2023-05-09,171.51064754209378,171.99627909889776,170.07354895127378,170.24203491210938,45326900
2023-05-10,171.48089302464294,172.48190305646256,170.3708457773496,172.01608276367188,53724500
2023-05-11,172.30352323742437,173.0369308880872,170.63845981475797,172.20440673828125,49514700
2023-05-12,172.31357141356355,172.7502630057861,169.71329075220336,171.271484375,45497800
2023-05-15,171.8570325169115,171.9066593124194,170.1797467789581,170.77523803710938,37266700
2023-05-16,170.69583819309108,171.83717876991398,170.50726545654413,170.77523803710938,42110300
2023-05-17,170.41794239989213,171.62874834746046,169.13764076744155,171.39056396484375,57951600
2023-05-18,171.69824104214084,173.92139134908305,171.28140319908402,173.73281860351562,65496700
2023-05-19,175.0627050128659,175.0627050128659,173.62361895981286,173.8419647216797,55772400
2023-05-22,172.67087537983988,173.39539336547992,172.1448646003319,172.88922119140625,43570900
2023-05-23,171.8272670994411,172.07538594402806,169.99118159190851,170.26907348632812,50747300
2023-05-24,169.8026100138583,171.1226040934086,169.2369069191782,170.54696655273438,45143500
2023-05-25,171.11268642842802,172.5914650743336,170.39810293275275,171.68832397460938,56058300
2023-05-26,172.01581609542365,174.44737740787394,171.8073896313986,174.10992431640625,54835000
2023-05-30,175.62844336557998,177.64316710040904,175.24137858755796,175.96588134765625,55964400
2023-05-31,175.99564434702103,178.00044866577474,175.42992616469127,175.91624450683594,99625300
2023-06-01,176.3628631071657,178.76465158842046,175.59865286277548,178.73487854003906,68901800
2023-06-02,179.6678092681631,180.41216577183522,177.91112367918484,179.58840942382812,61945900
2023-06-05,181.2557821635985,183.55831715341373,176.70030869345317,178.22872924804688,121946500
2023-06-06,178.61578703231345,178.76465227479207,176.09489120388227,177.86151123046875,64848400
2023-06-07,177.0973245717396,179.84648585280493,175.9857568959184,176.48199462890625,61944600
2023-06-08,176.56135080082998,179.47923062220013,176.12467438732125,179.21127319335938,50214900
2023-06-09,180.13427291189814,180.85877566456503,179.2708242183914,179.5983428955078,48870700
2023-06-12,179.90601640267764,182.50629705263665,179.60827075983389,182.40704345703125,54274900
2023-06-13,181.42449184145724,182.7643244394129,181.06720011987474,181.93064880371094,54929100
2023-06-14,181.99018893101425,183.00251796629055,180.6503563770028,182.56582641601562,57462900
2023-06-15,182.57578902105072,185.11652373019436,182.39713556657819,184.6103515625,65433200
2023-06-16,185.32492724572717,185.58298054193108,182.88344624177174,183.52854919433594,101235600
2023-06-20,183.0223827636369,184.69966852666565,183.0223827636369,183.61785888671875,49799100
2023-06-21,183.50868927037342,184.014861399602,181.21607359601802,182.57577514648438,49515700
2023-06-22,182.35743123046893,185.64252230545932,182.28795068496888,185.5928955078125,51245300
2023-06-23,184.15381217622152,186.14868226406438,183.61786698344585,185.27529907226562,53079300
2023-06-26,185.42415928991971,186.6349803489813,183.83619277653602,183.8759002685547,48088700
2023-06-27,184.491243018021,186.9724314039452,184.2728972285419,186.64491271972656,50730800
2023-06-28,186.5158835329519,188.47106116590345,186.18837999717346,187.82595825195312,51216800
2023-06-29,187.65724937280402,188.63980546499792,187.51830342335998,188.1634063720703,46347300
2023-06-30,190.18806349655458,193.01660926668555,189.82083730500045,192.5104522705078,85069600
2023-07-03,192.32185451119005,192.4211080946957,190.3170502473471,191.0117950439453,31458200
2023-07-05,190.1285193717039,191.5278981742576,189.18565562789144,189.89031982421875,46920300
2023-07-06,188.4115064167895,190.57511043531196,187.77632283358471,190.36668395996094,45094300
2023-07-07,189.9697113944817,191.2202248903426,188.80851704604538,189.2451934814453,46778000
2023-07-10,187.83588357427638,188.56040149996468,185.63258703549474,187.19078063964844,59922200
2023-07-11,187.7366242460387,187.87557017699805,185.19588999765614,186.6647491455078,46638100
2023-07-12,188.25272198118796,190.2575264802813,187.05183525729512,188.34205627441406,60750200
2023-07-13,189.06656985308751,189.75138032441,188.35198633031388,189.10626220703125,41342300
2023-07-14,188.79858162868422,189.74143018258206,188.203105504946,189.255126953125,41573900
2023-07-17,190.4560189064468,192.85782264696726,190.36669975701497,192.53030395507812,50520200
2023-07-18,191.8951322042925,192.86775389428135,190.97212217107915,192.2722625732422,48353800
2023-07-19,191.64697698861832,196.73836472736357,191.20035101057832,193.63192749023438,80507300
2023-07-20,193.62203172968208,194.9916526955068,191.0515239510758,191.67678833007812,59581200
2023-07-21,192.6394780020551,193.50292673966078,189.79106335340356,190.4957275390625,71917800
2023-07-24,191.95462831821482,193.4433410891444,190.80335347414325,191.29959106445312,45377800
2023-07-25,191.8752747291033,192.9769230508511,191.46835617242775,192.1630859375,37283200
2023-07-26,192.21268170555348,194.16785917844345,191.86532445108293,193.03643798828125,47471900
2023-07-27,194.54503217158796,195.71614587462116,191.1011413216581,191.76609802246094,47460200
2023-07-28,193.20517029738988,195.15042860374737,192.6791595850325,194.3564453125,48291400
2023-07-31,194.58470647584855,195.01147873318087,193.79072320060368,194.97177124023438,38824100
2023-08-01,194.76335631965225,195.24965951950642,193.81057337810935,194.13809204101562,35175100
2023-08-02,193.57237058354673,193.7113165160086,190.4063871835963,191.13088989257812,50389300
2023-08-03,190.12852085535187,190.92248906521922,189.25513765173034,189.7315216064453,61235200
2023-08-04,184.12402690270278,185.9700316166551,180.55110966796553,180.62059020996094,115799700
2023-08-07,180.7595446995356,181.75202007346337,176.01551362367866,177.5042266845703,97576100
2023-08-08,178.33790961819957,178.91354717576903,176.24378588827238,178.44708251953125,67823000
2023-08-09,179.50900875402357,179.568554851008,175.67805336031552,176.84918212890625,60378500
2023-08-10,178.12947648415997,179.38992445369044,176.26363307266737,176.63084411621094,54686900
2023-08-11,176.22338084720406,177.51532893244283,175.45813862661385,176.69046020507812,51988100
2023-08-14,176.86935281922499,178.57871676071744,176.21343092354076,178.3501434326172,43675600
2023-08-15,177.7737337283927,178.37001397078072,175.9550494184861,176.35256958007812,43622600
2023-08-16,176.03454634490478,177.43581469068437,175.40843772025733,175.47801208496094,46964900
2023-08-17,176.04450015039933,176.4122070810067,172.40713130392336,172.92391967773438,66062900
2023-08-18,171.23443009200113,174.0171167915457,170.8965364290824,173.410888671875,61114200
2023-08-21,173.98729066685254,175.0407326935708,172.66551420323125,174.7525177001953,46311900
2023-08-22,175.96497956715007,176.58114035802282,175.15999139470742,176.13392639160156,42084200
2023-08-23,177.41596644953157,180.4272265262981,177.2271390578494,179.9998779296875,52722800
2023-08-24,179.5526776972616,179.98002632661715,174.9214929732303,175.28921508789062,54945800
2023-08-25,176.28299753845974,178.04204004805015,174.73264779095993,177.50538635253906,51449600
2023-08-28,178.97625019026674,179.4731579970015,177.4457808178697,179.0756378173828,43820700
2023-08-29,178.5886452216866,183.75648287285222,178.38988515133815,182.98130798339844,53003900
2023-08-30,183.79625497655422,186.68826194099242,183.59749489432,186.48948669433594,60813900
2023-08-31,186.67830137193894,187.9503840089481,186.32052718250378,186.70811462402344,60794500
2023-09-01,188.31811281370076,188.7454462185212,187.1155893336136,188.28829956054688,45732600
2023-09-05,187.11559340947835,188.8050768374951,186.44973880050088,188.5268096923828,45280000
2023-09-06,187.23484633917346,187.68207547486304,180.34771175415628,181.77880859375,81755800
2023-09-07,174.0965977246818,177.10787273977496,172.46674085776903,176.46188354492188,112488800
2023-09-08,177.24702596882145,179.125336927239,176.69047647070752,177.07806396484375,65551300
2023-09-11,178.9563786732192,179.18495201045798,176.2432512228952,178.25076293945312,58953100
2023-09-12,178.37996034233754,179.0160016942275,173.73884349638047,175.20968627929688,90370200
2023-09-13,175.41837777577814,176.20350055461225,172.9040256402011,173.1326141357422,84267900
2023-09-14,172.92390792735483,175.0109266750055,172.5065072107091,174.6531524658203,60895800
2023-09-15,175.38855280048267,175.40843335624928,172.74501513151833,173.92764282226562,109205100
2023-09-18,175.38856362269223,178.27063780985006,175.08048322919404,176.86935424804688,67257600
2023-09-19,176.42215294794642,178.51910451081574,176.03456546307592,177.9625701904297,51826900
2023-09-20,178.15138283667608,178.58866413640885,174.31525393141538,174.4047088623047,58436200
2023-09-21,173.47050026870355,175.20967741085585,172.78476514063325,172.8543243408203,63047900
2023-09-22,173.5897771264219,175.9848764735621,172.97361627830674,173.7090301513672,56725400
2023-09-25,173.12266501245767,175.87553831983675,173.07297120229282,174.9910430908203,46172700
2023-09-26,173.7388432559087,174.11648285641874,170.5983824508641,170.8965301513672,64588900
2023-09-27,171.5524350388733,171.9698357492923,168.00452141810098,169.3759765625,66921800
2023-09-28,168.29272705350883,170.96609339598558,166.5833630389383,169.63438415527344,56294400
2023-09-29,170.956157001118,171.99966637275853,169.28653897360869,170.1511688232422,51814200
